id,text_static,prob_hateful_static,predicted_label_static,confidence_static,dominant_modality_static,alpha_mean_static,text_dynamic,prob_hateful_dynamic,predicted_label_dynamic,confidence_dynamic,dominant_modality_dynamic,alpha_mean_dynamic,label_changed,prob_delta,conf_delta
76023,women astronaut because sandwiches won't make themselves up here,0.9292,1,0.9292,image,0.5041,women astronaut because sandwiches won't make themselves up here,0.9592,1,0.9592,image,0.81,False,0.030000000000000027,0.030000000000000027
76091,imagine being so disugsting there have to be laws to try to stop normal people from hating you,0.0031,0,0.9969,image,0.5041,imagine being so disugsting there have to be laws to try to stop normal people from hating you,0.0496,0,0.9504,image,0.9468,False,0.0465,-0.046499999999999986
76103,farming simulator 1800,0.0041,0,0.9959,image,0.5041,farming simulator 1800,0.0158,0,0.9842,image,0.8138,False,0.011700000000000002,-0.011700000000000044
76145,we are addicted to racism we can't go a day with calling someone a racist,0.0145,0,0.9855,image,0.5041,we are addicted to racism we can't go a day with calling someone a racist,0.0423,0,0.9577,image,0.8494,False,0.0278,-0.027800000000000047
76180,how to get stoned without smoking weed,0.0066,0,0.9934,image,0.5041,how to get stoned without smoking weed,0.0109,0,0.9891,image,0.9393,False,0.0043,-0.0042999999999999705
76298,"i don't always run for president, but when i do, i get a lot of support from freeloaders and ignorant young people who don't know history",0.0025,0,0.9975,image,0.5041,"i don't always run for president, but when i do, i get a lot of support from freeloaders and ignorant young people who don't know history",0.0026,0,0.9974,image,0.9531,False,9.999999999999983e-05,-0.00010000000000010001
76459,when yall both on your rag but eating ass is life,0.0035,0,0.9965,image,0.5041,when yall both on your rag but eating ass is life,0.0038,0,0.9962,image,0.9563,False,0.0002999999999999999,-0.000300000000000078
76542,who said i'm uneducated i have my master,0.0276,0,0.9724,image,0.5041,who said i'm uneducated i have my master,0.417,0,0.583,image,0.6229,False,0.38939999999999997,-0.3894000000000001
76842,these wind chimes don't make a sound should have known the brown ones wouldn't work,0.9877,1,0.9877,image,0.5041,these wind chimes don't make a sound should have known the brown ones wouldn't work,0.9515,1,0.9515,image,0.7393,False,-0.03620000000000001,-0.03620000000000001
76854,psa: clean your apartments for pete's sake,0.0019,0,0.9981,image,0.5041,psa: clean your apartments for pete's sake,0.0036,0,0.9964,image,0.9591,False,0.0017,-0.0017000000000000348
76913,4 years for your bachelors? i worked 60 years for my masters,0.7419,1,0.7419,image,0.5041,4 years for your bachelors? i worked 60 years for my masters,0.9593,1,0.9593,text,0.4273,False,0.21740000000000004,0.21740000000000004
78092,really ? eating pork is a sin but marriage to a 6 year old is ok,0.0111,0,0.9889,image,0.5041,really ? eating pork is a sin but marriage to a 6 year old is ok,0.0061,0,0.9939,image,0.9521,False,-0.005,0.0050000000000000044
78152,great financial news for me this morning no longer have to send $16 a month to that african kid,0.8381,1,0.8381,image,0.5041,great financial news for me this morning no longer have to send $16 a month to that african kid,0.14,0,0.86,image,0.7551,True,-0.6980999999999999,0.02190000000000003
78163,"note to americans: we behead gays and brutalize women so keep on ""tolerating us"" until we take over your country",0.9957,1,0.9957,image,0.5041,"note to americans: we behead gays and brutalize women so keep on ""tolerating us"" until we take over your country",0.9913,1,0.9913,image,0.5853,False,-0.0044000000000000705,-0.0044000000000000705
78206,authentic lunch in venezuela,0.0424,0,0.9576,image,0.5041,authentic lunch in venezuela,0.0216,0,0.9784,image,0.8108,False,-0.0208,0.02080000000000004
78321,if it fits it ships,0.9433,1,0.9433,image,0.5041,if it fits it ships,0.7967,1,0.7967,image,0.6188,False,-0.14660000000000006,-0.14660000000000006
78613,"hey there delilah, what's it like in new york city.",0.2912,0,0.7088,image,0.5041,"hey there delilah, what's it like in new york city.",0.113,0,0.887,image,0.8334,False,-0.17820000000000003,0.17820000000000003
78936,baboons and monkeys everywhere this is really a zoo,0.5374,1,0.5374,image,0.5041,baboons and monkeys everywhere this is really a zoo,0.0217,0,0.9783,image,0.7921,True,-0.5156999999999999,0.44089999999999996
78956,"when one of your senses doesn't work, the others step up their game",0.0146,0,0.9854,image,0.5041,"when one of your senses doesn't work, the others step up their game",0.0304,0,0.9696,image,0.7993,False,0.0158,-0.015800000000000036
78965,how white liberals treat minorities who don't vote democrat,0.9574,1,0.9574,image,0.5041,how white liberals treat minorities who don't vote democrat,0.9828,1,0.9828,image,0.711,False,0.025399999999999978,0.025399999999999978
79031,"""blue power tie red power tie white power tie",0.3044,0,0.6956,image,0.5041,"""blue power tie red power tie white power tie",0.0624,0,0.9376,image,0.7614,False,-0.242,0.242
79081,these wind chimes don't make a sound should have known the brown ones wouldn't work,0.024,0,0.976,image,0.5041,these wind chimes don't make a sound should have known the brown ones wouldn't work,0.0107,0,0.9893,image,0.9407,False,-0.013300000000000001,0.013299999999999979
79105,he who is not with me is against me [matthew 12: 30] only a sith deals in absolutes,0.0151,0,0.9849,image,0.5041,he who is not with me is against me [matthew 12: 30] only a sith deals in absolutes,0.0065,0,0.9935,image,0.9178,False,-0.0086,0.008600000000000052
79134,say no! to racism say no to the liar who tried to ruin the life of brett kavanaugh say no to kamala harris 2020,0.0153,0,0.9847,image,0.5041,say no! to racism say no to the liar who tried to ruin the life of brett kavanaugh say no to kamala harris 2020,0.0188,0,0.9812,image,0.9482,False,0.0035000000000000014,-0.0035000000000000586
79243,how do you defeat an extremist ideology? let's start with killing them all and go from there,0.7147,1,0.7147,image,0.5041,how do you defeat an extremist ideology? let's start with killing them all and go from there,0.0841,0,0.9159,image,0.7561,True,-0.6306,0.20120000000000005
79316,things i love to pull behind my trunck,0.3748,0,0.6252,image,0.5041,things i love to pull behind my trunck,0.0973,0,0.9027,image,0.6546,False,-0.2775,0.27749999999999997
79405,congress is now stronger than ever to fight terrorism,0.0237,0,0.9763,image,0.5041,congress is now stronger than ever to fight terrorism,0.2203,0,0.7797,text,0.4357,False,0.1966,-0.1966
79452,fighting for gay rights,0.0132,0,0.9868,image,0.5041,fighting for gay rights,0.0424,0,0.9576,image,0.8485,False,0.0292,-0.029200000000000004
79465,i went on a date blind date,0.0295,0,0.9705,image,0.5041,i went on a date blind date,0.3381,0,0.6619,image,0.5501,False,0.3086,-0.3086
79531,sea monkeys,0.9847,1,0.9847,image,0.5041,sea monkeys,0.9716,1,0.9716,image,0.69,False,-0.0131,-0.0131
79824,i was going to make a joke about us but they always blow up in your face,0.4662,0,0.5338,image,0.5041,i was going to make a joke about us but they always blow up in your face,0.0887,0,0.9113,image,0.722,False,-0.3775,0.37749999999999995
79825,"""the people will not revolt they will not look up from their screens long enough to notice what is happening.""",0.044,0,0.956,image,0.5041,"""the people will not revolt they will not look up from their screens long enough to notice what is happening.""",0.0896,0,0.9104,image,0.8941,False,0.0456,-0.045599999999999974
79843,the closest some of us will ever get to heaven,0.002,0,0.998,image,0.5041,the closest some of us will ever get to heaven,0.0041,0,0.9959,image,0.9459,False,0.0021000000000000003,-0.0020999999999999908
79861,white people when they learn fish swim in schools,0.6979,1,0.6979,image,0.5041,white people when they learn fish swim in schools,0.8525,1,0.8525,image,0.5892,False,0.15460000000000007,0.15460000000000007
80231,"transrepublican identifies as a republican, but is really a democrat",0.0079,0,0.9921,image,0.5041,"transrepublican identifies as a republican, but is really a democrat",0.0306,0,0.9694,image,0.9525,False,0.022699999999999998,-0.022699999999999942
80246,car salesman roof of car,0.0689,0,0.9311,image,0.5041,car salesman roof of car,0.1396,0,0.8604,image,0.924,False,0.0707,-0.07069999999999999
80254,how to pick up a girl from auschwitz:,0.6778,1,0.6778,image,0.5041,how to pick up a girl from auschwitz:,0.8844,1,0.8844,image,0.8542,False,0.2066,0.2066
80321,within these places they should be staying jungle water girls kitchen,0.0166,0,0.9834,image,0.5041,within these places they should be staying jungle water girls kitchen,0.0293,0,0.9707,image,0.9339,False,0.0127,-0.012700000000000045
80392,yellow black red and normal,0.0104,0,0.9896,image,0.5041,yellow black red and normal,0.0113,0,0.9887,image,0.9371,False,0.0008999999999999998,-0.0009000000000000119
80463,how to fix a noisy dishwasher,0.1255,0,0.8745,image,0.5041,how to fix a noisy dishwasher,0.3052,0,0.6948,image,0.7792,False,0.17970000000000003,-0.17970000000000008
80473,vegetable soup,0.0672,0,0.9328,image,0.5041,vegetable soup,0.0125,0,0.9875,image,0.8497,False,-0.0547,0.05470000000000008
80653,"sometimes, you have to water your farm equipment so it doesn't overheat",0.0047,0,0.9953,image,0.5041,"sometimes, you have to water your farm equipment so it doesn't overheat",0.0061,0,0.9939,image,0.8849,False,0.0014000000000000002,-0.0013999999999999568
80713,rare picture of child birth,0.0021,0,0.9979,image,0.5041,rare picture of child birth,0.0043,0,0.9957,image,0.941,False,0.0022,-0.0021999999999999797
80724,hmm today i will commit 50% of all violent crimes despite being only 13% percent of the population being opressed time,0.9964,1,0.9964,image,0.5041,hmm today i will commit 50% of all violent crimes despite being only 13% percent of the population being opressed time,0.9962,1,0.9962,image,0.603,False,-0.00019999999999997797,-0.00019999999999997797
80759,that look when you find out your husband isn't coming home from the mosque,0.8555,1,0.8555,image,0.5041,that look when you find out your husband isn't coming home from the mosque,0.9603,1,0.9603,image,0.9361,False,0.1048,0.1048
80914,new implant allows muslims to speak directly with allah apply to forehead,0.991,1,0.991,image,0.5041,new implant allows muslims to speak directly with allah apply to forehead,0.9819,1,0.9819,image,0.667,False,-0.009099999999999997,-0.009099999999999997
80916,the guy who created the joke the jokers,0.0099,0,0.9901,image,0.5041,the guy who created the joke the jokers,0.0178,0,0.9822,image,0.7938,False,0.007899999999999999,-0.007900000000000018
81035,white kids be like i have had enough,0.127,0,0.873,image,0.5041,white kids be like i have had enough,0.0918,0,0.9082,image,0.8317,False,-0.035199999999999995,0.03520000000000001
81075,they're not alllll rapists... right?,0.7752,1,0.7752,image,0.5041,they're not alllll rapists... right?,0.849,1,0.849,image,0.6413,False,0.07379999999999998,0.07379999999999998
81095,when you so savage you roast a whole race,0.6626,1,0.6626,image,0.5041,when you so savage you roast a whole race,0.933,1,0.933,image,0.7345,False,0.2704000000000001,0.2704000000000001
81250,"hey there delilah, what's it like in new york city.",0.0267,0,0.9733,image,0.5041,"hey there delilah, what's it like in new york city.",0.1102,0,0.8898,image,0.8685,False,0.0835,-0.08350000000000002
81309,college students on the naacps vote hard bus tour,0.1481,0,0.8519,image,0.5041,college students on the naacps vote hard bus tour,0.0396,0,0.9604,image,0.8869,False,-0.10850000000000001,0.10850000000000004
81370,the fucking dishwasher is acting up!,0.9685,1,0.9685,image,0.5041,the fucking dishwasher is acting up!,0.9721,1,0.9721,image,0.8778,False,0.0035999999999999366,0.0035999999999999366
81395,a role model for women everywhere,0.0138,0,0.9862,image,0.5041,a role model for women everywhere,0.0088,0,0.9912,image,0.9104,False,-0.004999999999999999,0.0050000000000000044
81523,they're escaping quick... from the cake!,0.5027,1,0.5027,image,0.5041,they're escaping quick... from the cake!,0.3598,0,0.6402,image,0.7901,True,-0.14290000000000003,0.13749999999999996
81527,what do gangsters and monkeys have in common,0.7433,1,0.7433,image,0.5041,what do gangsters and monkeys have in common,0.1416,0,0.8584,image,0.7234,True,-0.6016999999999999,0.11510000000000009
81690,when black people think it's funny to steal a white man's bike,0.8735,1,0.8735,image,0.5041,when black people think it's funny to steal a white man's bike,0.7565,1,0.7565,image,0.6098,False,-0.1170000000000001,-0.1170000000000001
81752,me: i promise i won't get caught up in my stories me 3 drinks later: and there was ghost!,0.015,0,0.985,image,0.5041,me: i promise i won't get caught up in my stories me 3 drinks later: and there was ghost!,0.0194,0,0.9806,image,0.8547,False,0.004400000000000001,-0.0043999999999999595
81964,"oprah winfrey: ""old white people need to just die""",0.097,0,0.903,image,0.5041,"oprah winfrey: ""old white people need to just die""",0.1547,0,0.8453,image,0.8527,False,0.0577,-0.057699999999999974
81970,we talked about it  i agreed dinner would be ready on time in the future,0.0058,0,0.9942,image,0.5041,we talked about it  i agreed dinner would be ready on time in the future,0.0156,0,0.9844,image,0.9513,False,0.0098,-0.00979999999999992
82419,piss off the muslims by saying merry christmas to all!,0.9859,1,0.9859,image,0.5041,piss off the muslims by saying merry christmas to all!,0.9944,1,0.9944,image,0.5368,False,0.008499999999999952,0.008499999999999952
82469,you're not you when you're hungry. grab a snickers,0.1207,0,0.8793,image,0.5041,you're not you when you're hungry. grab a snickers,0.2213,0,0.7787,image,0.6084,False,0.1006,-0.10060000000000002
82507,me: want some ribs? chinese person: no me: want some ribs made from house pets? chinese person:,0.0844,0,0.9156,image,0.5041,me: want some ribs? chinese person: no me: want some ribs made from house pets? chinese person:,0.437,0,0.563,image,0.8179,False,0.3526,-0.3526
82547,r = rape,0.7158,1,0.7158,image,0.5041,r = rape,0.5095,1,0.5095,image,0.776,False,-0.20630000000000004,-0.20630000000000004
82591,can you spot the difference?!?!? didn't take me long either - 1st car's red,0.6078,1,0.6078,image,0.5041,can you spot the difference?!?!? didn't take me long either - 1st car's red,0.5246,1,0.5246,image,0.5153,False,-0.08320000000000005,-0.08320000000000005
82675,life has its ups and downs,0.0011,0,0.9989,image,0.5041,life has its ups and downs,0.0011,0,0.9989,image,0.9579,False,0.0,0.0
82749,muslims moved in... but theyre not moving out.,0.9894,1,0.9894,image,0.5041,muslims moved in... but theyre not moving out.,0.9378,1,0.9378,image,0.8947,False,-0.05159999999999998,-0.05159999999999998
82760,"spiders are like him not all of them are dangerous but since they all look the same to me, i don't want any of them in my house",0.0015,0,0.9985,image,0.5041,"spiders are like him not all of them are dangerous but since they all look the same to me, i don't want any of them in my house",0.0103,0,0.9897,image,0.961,False,0.0088,-0.00880000000000003
82950,be careful who you call ugly in high school,0.0013,0,0.9987,image,0.5041,be careful who you call ugly in high school,0.004,0,0.996,image,0.9518,False,0.0027,-0.0027000000000000357
82964,they were mentally ill. i had to cure them,0.0736,0,0.9264,image,0.5041,they were mentally ill. i had to cure them,0.0299,0,0.9701,image,0.895,False,-0.0437,0.04369999999999996
83046,capital punishment is still prevalent in many parts of the world,0.0393,0,0.9607,image,0.5041,capital punishment is still prevalent in many parts of the world,0.0267,0,0.9733,image,0.8827,False,-0.0126,0.012600000000000056
83091,what are you looking at!,0.0035,0,0.9965,image,0.5041,what are you looking at!,0.0022,0,0.9978,image,0.9417,False,-0.0013,0.0012999999999999678
83720,banging a squirter not fun for a gay man,0.2205,0,0.7795,image,0.5041,banging a squirter not fun for a gay man,0.0263,0,0.9737,image,0.8596,False,-0.1942,0.19420000000000004
83726,when people keep asking you if you're angry,0.0046,0,0.9954,image,0.5041,when people keep asking you if you're angry,0.0057,0,0.9943,image,0.8199,False,0.0011000000000000003,-0.0010999999999999899
83924,than nasty i'd rather be deplorable,0.0377,0,0.9623,image,0.5041,than nasty i'd rather be deplorable,0.1074,0,0.8926,image,0.9272,False,0.0697,-0.0697000000000001
84057,no little asian don't eat them raw,0.9108,1,0.9108,image,0.5041,no little asian don't eat them raw,0.2275,0,0.7725,image,0.8047,True,-0.6833,-0.1383000000000001
84169,waiting for a train,0.0059,0,0.9941,image,0.5041,waiting for a train,0.0139,0,0.9861,image,0.8567,False,0.008,-0.008000000000000007
84316,i just came here to read the comments jus kiddin im blind motherfucker,0.0093,0,0.9907,image,0.5041,i just came here to read the comments jus kiddin im blind motherfucker,0.0064,0,0.9936,image,0.8684,False,-0.002899999999999999,0.0029000000000000137
84321,there's a 50% chance this phone is stolen,0.0044,0,0.9956,image,0.5041,there's a 50% chance this phone is stolen,0.0045,0,0.9955,image,0.9507,False,9.99999999999994e-05,-9.999999999998899e-05
84325,this circus clown should be eating crow!,0.0018,0,0.9982,image,0.5041,this circus clown should be eating crow!,0.0061,0,0.9939,image,0.9298,False,0.0043,-0.0042999999999999705
84360,a pair of old men gossiping,0.0096,0,0.9904,image,0.5041,a pair of old men gossiping,0.0066,0,0.9934,image,0.8131,False,-0.002999999999999999,0.0030000000000000027
84395,how to pick up a girl from auschwitz,0.2993,0,0.7007,image,0.5041,how to pick up a girl from auschwitz,0.6955,1,0.6955,image,0.9337,True,0.3962,-0.005199999999999982
84517,"you said the vehicles aren't owned by members of the ppa... ...the lie detector determined, that was a lie",0.0252,0,0.9748,image,0.5041,"you said the vehicles aren't owned by members of the ppa... ...the lie detector determined, that was a lie",0.3527,0,0.6473,image,0.934,False,0.3275,-0.3275
84639,"you're a f*g, you're a f*g, you're all f*gs!",0.2167,0,0.7833,image,0.5041,"you're a f*g, you're a f*g, you're all f*gs!",0.0608,0,0.9392,image,0.7513,False,-0.1559,0.15590000000000004
84652,don't judge me bro! why didn't i let them judge me? now god did!,0.0054,0,0.9946,image,0.5041,don't judge me bro! why didn't i let them judge me? now god did!,0.0037,0,0.9963,image,0.9566,False,-0.0017000000000000001,0.0016999999999999238
84670,my local mosque is really going all out for gay pride this year,0.0916,0,0.9084,image,0.5041,my local mosque is really going all out for gay pride this year,0.8886,1,0.8886,image,0.8845,True,0.7969999999999999,-0.01980000000000004
84759,what if tornadoes are actually created secretly by the government to destroy white trash people living in trailer homes,0.9936,1,0.9936,image,0.5041,what if tornadoes are actually created secretly by the government to destroy white trash people living in trailer homes,0.9898,1,0.9898,image,0.5683,False,-0.0038000000000000256,-0.0038000000000000256
84901,"donald trump putting ""i can!"" back into the hearts of all americans",0.0177,0,0.9823,image,0.5041,"donald trump putting ""i can!"" back into the hearts of all americans",0.0039,0,0.9961,image,0.9585,False,-0.0138,0.013800000000000034
85042,"if they aren't lazy, then why doesn't kfc have a breakfast menu",0.0609,0,0.9391,image,0.5041,"if they aren't lazy, then why doesn't kfc have a breakfast menu",0.0496,0,0.9504,image,0.8362,False,-0.011300000000000004,0.011299999999999977
85310,german fireworks,0.2444,0,0.7556,image,0.5041,german fireworks,0.433,0,0.567,image,0.5649,False,0.1886,-0.1886000000000001
85317,there's nothing on those cards we flip a coin backstage,0.0031,0,0.9969,image,0.5041,there's nothing on those cards we flip a coin backstage,0.0026,0,0.9974,image,0.9611,False,-0.0005,0.0004999999999999449
85420,after the shower i will visit the local zoo,0.0112,0,0.9888,image,0.5041,after the shower i will visit the local zoo,0.01,0,0.99,image,0.9155,False,-0.0011999999999999997,0.0011999999999999789
85471,vanish shampoo,0.8931,1,0.8931,image,0.5041,vanish shampoo,0.0314,0,0.9686,image,0.8346,True,-0.8617,0.07550000000000001
85612,the horrors of the holocaust,0.0065,0,0.9935,image,0.5041,the horrors of the holocaust,0.0294,0,0.9706,image,0.912,False,0.0229,-0.02290000000000003
85630,michele obama met with fashion designers from planet of the apes,0.0059,0,0.9941,image,0.5041,michele obama met with fashion designers from planet of the apes,0.0128,0,0.9872,image,0.8637,False,0.006900000000000001,-0.006900000000000017
85746,who said i'm uneducated i have phd,0.9809,1,0.9809,image,0.5041,who said i'm uneducated i have phd,0.8588,1,0.8588,image,0.6441,False,-0.12209999999999999,-0.12209999999999999
85764,one small step for man one large step for mankind,0.0199,0,0.9801,image,0.5041,one small step for man one large step for mankind,0.1184,0,0.8816,image,0.743,False,0.0985,-0.09849999999999992
85912,which jewish girl is hotter?,0.9794,1,0.9794,image,0.5041,which jewish girl is hotter?,0.9664,1,0.9664,image,0.7258,False,-0.013000000000000012,-0.013000000000000012
86021,hitler enjoying a chill day at kehlsteinhaus,0.0236,0,0.9764,image,0.5041,hitler enjoying a chill day at kehlsteinhaus,0.0133,0,0.9867,image,0.8616,False,-0.0103,0.010299999999999976
86025,there are laws to try to stop people from hating and discriminating against you,0.8654,1,0.8654,image,0.5041,there are laws to try to stop people from hating and discriminating against you,0.9225,1,0.9225,image,0.7568,False,0.05710000000000004,0.05710000000000004
86139,"what do i have in common with cow pies? xxx the older we get, the easier for you to pick us up!",0.1573,0,0.8427,image,0.5041,"what do i have in common with cow pies? xxx the older we get, the easier for you to pick us up!",0.4811,0,0.5189,image,0.8753,False,0.32380000000000003,-0.3238
86173,when i said i wanted a little pussy this is not really what i had in mind.,0.9929,1,0.9929,image,0.5041,when i said i wanted a little pussy this is not really what i had in mind.,0.9864,1,0.9864,text,0.4136,False,-0.00649999999999995,-0.00649999999999995
86179,happy fucking birthday now let's party,0.0008,0,0.9992,image,0.5041,happy fucking birthday now let's party,0.0017,0,0.9983,image,0.9606,False,0.0008999999999999999,-0.0009000000000000119
86193,these women have access to top secret classified information let that sink in,0.5025,1,0.5025,image,0.5041,these women have access to top secret classified information let that sink in,0.0726,0,0.9274,image,0.9079,True,-0.42989999999999995,0.42490000000000006
86215,just going out for groceries,0.6127,1,0.6127,image,0.5041,just going out for groceries,0.035,0,0.965,image,0.7982,True,-0.5777,0.35229999999999995
86231,never be afraid to be yourself,0.0028,0,0.9972,image,0.5041,never be afraid to be yourself,0.0027,0,0.9973,image,0.9003,False,-9.999999999999983e-05,9.999999999998899e-05
86394,had secret door before it was cool,0.5078,1,0.5078,image,0.5041,had secret door before it was cool,0.6495,1,0.6495,image,0.8425,False,0.14169999999999994,0.14169999999999994
86425,islam is the religious of love and peace,0.002,0,0.998,image,0.5041,islam is the religious of love and peace,0.0276,0,0.9724,image,0.9444,False,0.025599999999999998,-0.025599999999999956
86514,dey call me wong sum ting wong,0.6378,1,0.6378,image,0.5041,dey call me wong sum ting wong,0.644,1,0.644,image,0.7807,False,0.006199999999999983,0.006199999999999983
86529,when your dad comes home from a suicide bombing,0.1803,0,0.8197,image,0.5041,when your dad comes home from a suicide bombing,0.8596,1,0.8596,image,0.7658,True,0.6793,0.03990000000000005
86970,people often forget that she was an olympian,0.005,0,0.995,image,0.5041,people often forget that she was an olympian,0.0095,0,0.9905,image,0.9411,False,0.0045,-0.0044999999999999485
87013,why test drugs on intelligent animals when we have plenty of vegetables to spare?,0.045,0,0.955,image,0.5041,why test drugs on intelligent animals when we have plenty of vegetables to spare?,0.5306,1,0.5306,image,0.6662,True,0.4856,-0.4244
87039,this makes me puke send all of them back home,0.719,1,0.719,image,0.5041,this makes me puke send all of them back home,0.9051,1,0.9051,text,0.4595,False,0.18610000000000004,0.18610000000000004
87160,when you love going for a ride in the shopping cart at walmart,0.0106,0,0.9894,image,0.5041,when you love going for a ride in the shopping cart at walmart,0.0064,0,0.9936,image,0.8979,False,-0.0042,0.0042000000000000925
87352,if you don't sin... ..jesus died for nothing,0.008,0,0.992,image,0.5041,if you don't sin... ..jesus died for nothing,0.0139,0,0.9861,image,0.8637,False,0.005899999999999999,-0.005900000000000016
87390,when you so savage you roast a whole race,0.2313,0,0.7687,image,0.5041,when you so savage you roast a whole race,0.0451,0,0.9549,image,0.8092,False,-0.1862,0.18619999999999992
87391,i loved my piggy from the first day,0.0047,0,0.9953,image,0.5041,i loved my piggy from the first day,0.0083,0,0.9917,image,0.8572,False,0.0036,-0.0035999999999999366
87430,the i'm not black but my kids will be face,0.0284,0,0.9716,image,0.5041,the i'm not black but my kids will be face,0.0314,0,0.9686,image,0.8958,False,0.0029999999999999957,-0.0030000000000000027
87501,how to prepare the dog for the family event american asians,0.1216,0,0.8784,image,0.5041,how to prepare the dog for the family event american asians,0.2316,0,0.7684,image,0.746,False,0.11,-0.10999999999999999
87510,similar to sharks because all the great ones are white,0.1144,0,0.8856,image,0.5041,similar to sharks because all the great ones are white,0.0687,0,0.9313,image,0.8327,False,-0.045700000000000005,0.04569999999999996
87526,there use to be a pet shelter here,0.0049,0,0.9951,image,0.5041,there use to be a pet shelter here,0.0074,0,0.9926,image,0.9439,False,0.0025000000000000005,-0.0024999999999999467
87532,not the shower we deserved but the shower we needed,0.0108,0,0.9892,image,0.5041,not the shower we deserved but the shower we needed,0.0088,0,0.9912,image,0.9611,False,-0.002,0.0020000000000000018
87692,find differences,0.8746,1,0.8746,image,0.5041,find differences,0.02,0,0.98,image,0.84,True,-0.8546,0.10539999999999994
87905,hello....abdulla i'm pregnant,0.0054,0,0.9946,image,0.5041,hello....abdulla i'm pregnant,0.0054,0,0.9946,image,0.9134,False,0.0,0.0
87913,when you want to enter islam when you want to leave islam,0.6533,1,0.6533,image,0.5041,when you want to enter islam when you want to leave islam,0.4774,0,0.5226,image,0.9049,True,-0.1759,-0.13070000000000004
87923,there's a 50% chance this phone is stolen,0.0098,0,0.9902,image,0.5041,there's a 50% chance this phone is stolen,0.0065,0,0.9935,image,0.9485,False,-0.0033,0.0033000000000000806
87924,gods chosen terrorists,0.0733,0,0.9267,image,0.5041,gods chosen terrorists,0.5049,1,0.5049,text,0.4691,True,0.4316,-0.42179999999999995
89026,"are race are equal: red, back, yellow, and white",0.0097,0,0.9903,image,0.5041,"are race are equal: red, back, yellow, and white",0.0224,0,0.9776,image,0.9415,False,0.0127,-0.012699999999999934
89105,flight attendant: *yawns* deaf passengers:,0.2502,0,0.7498,image,0.5041,flight attendant: *yawns* deaf passengers:,0.8381,1,0.8381,image,0.9292,True,0.5879,0.08829999999999993
89106,stand tall. stand proud,0.0034,0,0.9966,image,0.5041,stand tall. stand proud,0.0071,0,0.9929,image,0.9377,False,0.0037000000000000006,-0.0037000000000000366
89107,leave that one alone bill he's my weed man,0.0027,0,0.9973,image,0.5041,leave that one alone bill he's my weed man,0.0412,0,0.9588,image,0.7731,False,0.0385,-0.03849999999999998
89136,this was fake news a lot of people don't realise it. please do your research,0.0895,0,0.9105,image,0.5041,this was fake news a lot of people don't realise it. please do your research,0.0223,0,0.9777,image,0.8013,False,-0.0672,0.06720000000000004
89140,burning things that don't mean anything to you,0.0043,0,0.9957,image,0.5041,burning things that don't mean anything to you,0.0055,0,0.9945,image,0.9536,False,0.0011999999999999997,-0.0011999999999999789
89236,looks like it's time to clean this place up,0.001,0,0.999,image,0.5041,looks like it's time to clean this place up,0.0019,0,0.9981,image,0.9509,False,0.0009,-0.0009000000000000119
89250,when you start burning calories instead of people,0.0074,0,0.9926,image,0.5041,when you start burning calories instead of people,0.0138,0,0.9862,image,0.8762,False,0.0063999999999999994,-0.006400000000000072
89251,sorry i'm late. having tranny problems,0.9737,1,0.9737,image,0.5041,sorry i'm late. having tranny problems,0.98,1,0.98,image,0.8978,False,0.006299999999999972,0.006299999999999972
89263,my ex looks so peaceful when he sleeps,0.0059,0,0.9941,image,0.5041,my ex looks so peaceful when he sleeps,0.004,0,0.996,image,0.9153,False,-0.0018999999999999998,0.0019000000000000128
89307,jihad militants wear explosive belts during news,0.0421,0,0.9579,image,0.5041,jihad militants wear explosive belts during news,0.0336,0,0.9664,image,0.8255,False,-0.0085,0.008500000000000063
89360,anyone else hate how hard these spot the difference pictures are getting,0.7079,1,0.7079,image,0.5041,anyone else hate how hard these spot the difference pictures are getting,0.8679,1,0.8679,text,0.488,False,0.16000000000000003,0.16000000000000003
89421,"say ""no"" to pride month! it's not only the proper christian stance, but the christian's duty ""...god resisteth the proud..."" 1 peter 5:5",0.0367,0,0.9633,image,0.5041,"say ""no"" to pride month! it's not only the proper christian stance, but the christian's duty ""...god resisteth the proud..."" 1 peter 5:5",0.5223,1,0.5223,image,0.8446,True,0.4856,-0.44100000000000006
89432,hm.. it appears you're a cracker,0.0036,0,0.9964,image,0.5041,hm.. it appears you're a cracker,0.0114,0,0.9886,image,0.9291,False,0.0078000000000000005,-0.007799999999999918
89461,women use chemicals to remove polish everyday and no one bats an eye i use chemicals to remove the polish and suddenly i'm the world's biggest villain!,0.5714,1,0.5714,image,0.5041,women use chemicals to remove polish everyday and no one bats an eye i use chemicals to remove the polish and suddenly i'm the world's biggest villain!,0.0557,0,0.9443,image,0.8854,True,-0.5157,0.3729
89512,united we stand. divided we fall,0.0337,0,0.9663,image,0.5041,united we stand. divided we fall,0.0479,0,0.9521,image,0.8281,False,0.014199999999999997,-0.014200000000000101
89532,how to remember kid in hot car keep 2nd road beer with them!,0.0028,0,0.9972,image,0.5041,how to remember kid in hot car keep 2nd road beer with them!,0.0035,0,0.9965,image,0.9553,False,0.0007000000000000001,-0.0006999999999999229
